"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-2", "1728", "ReadersWriters.java:80", "Method Returned", ""
"Thread-2", "1729", "ReadersWriters.java:75", "Line Step", "file=ReadersWriters.java, line=75"
"Thread-1", "1730", "ReadersWriters.java:138", "Field Read", "context=Database:1, ww"
"Thread-2", "1731", "ReadersWriters.java:75", "Variable Write", "context=Writer:3#run:3, i=3"
"Thread-2", "1732", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"Thread-1", "1733", "ReadersWriters.java:138", "Field Write", "context=Database:1, ww=1"
"Thread-1", "1734", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-1", "1735", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-1", "1736", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-1", "1737", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-1", "1738", "ReadersWriters.java:142", "Line Step", "file=ReadersWriters.java, line=142"
"Thread-1", "1739", "ReadersWriters.java:142", "Field Write", "context=Database:1, w=1"
"Thread-1", "1740", "ReadersWriters.java:143", "Line Step", "file=ReadersWriters.java, line=143"
"Thread-1", "1741", "ReadersWriters.java:143", "Field Read", "context=Database:1, s1"
"Thread-1", "1742", "ReadersWriters.java:144", "Line Step", "file=ReadersWriters.java, line=144"
"Thread-1", "1743", "ReadersWriters.java:146", "Line Step", "file=ReadersWriters.java, line=146"
"Thread-1", "1744", "ReadersWriters.java:146", "Method Exit", "returner=Database:1#request_write:13, value=<void>"
"Thread-1", "1745", "ReadersWriters.java:78", "Method Returned", ""
"Thread-1", "1746", "ReadersWriters.java:79", "Line Step", "file=ReadersWriters.java, line=79"
"Thread-1", "1747", "ReadersWriters.java:79", "Field Read", "context=Writer:2, d"
"Thread-1", "1748", "ReadersWriters.java:79", "Field Read", "context=Writer:2, x"
"Thread-1", "1749", "ReadersWriters.java:79", "Method Call", "caller=Writer:2#run:2, target=Database:1#write:13"
"Thread-1", "1750", "ReadersWriters.java:167", "Method Entered", ""
"Thread-1", "1751", "ReadersWriters.java:167", "Variable Write", "context=Database:1#write:13, x=10"
"Thread-1", "1752", "ReadersWriters.java:168", "Line Step", "file=ReadersWriters.java, line=168"
"Thread-2", "1753", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-1", "1754", "ReadersWriters.java:168", "Field Read", "context=Database:1, data"
"Thread-2", "1755", "ReadersWriters.java:78", "Field Read", "context=Writer:3, d"
"Thread-1", "1756", "ReadersWriters.java:168", "Field Write", "context=Database:1, data=32332"
"Thread-2", "1757", "ReadersWriters.java:78", "Method Call", "caller=Writer:3#run:3, target=Database:1#request_write:15"
"Thread-2", "1758", "ReadersWriters.java:129", "Method Entered", ""
"Thread-2", "1759", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-1", "1760", "ReadersWriters.java:169", "Line Step", "file=ReadersWriters.java, line=169"
"Thread-2", "1761", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-1", "1762", "ReadersWriters.java:169", "Method Exit", "returner=Database:1#write:13, value=<void>"
"Thread-2", "1763", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-1", "1764", "ReadersWriters.java:79", "Method Returned", ""
"Thread-1", "1765", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-2", "1766", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-1", "1767", "ReadersWriters.java:80", "Field Read", "context=Writer:2, d"
"Thread-2", "1768", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-1", "1769", "ReadersWriters.java:80", "Method Call", "caller=Writer:2#run:2, target=Database:1#done_write:13"
"Thread-1", "1770", "ReadersWriters.java:148", "Method Entered", ""
"Thread-1", "1771", "ReadersWriters.java:150", "Line Step", "file=ReadersWriters.java, line=150"
"Thread-2", "1772", "ReadersWriters.java:134", "Line Step", "file=ReadersWriters.java, line=134"
"Thread-1", "1773", "ReadersWriters.java:150", "Field Read", "context=Database:1, s1"
"Thread-2", "1774", "ReadersWriters.java:134", "Field Read", "context=Database:1, ww"
"Thread-2", "1775", "ReadersWriters.java:134", "Field Write", "context=Database:1, ww=2"
"Thread-2", "1776", "ReadersWriters.java:135", "Line Step", "file=ReadersWriters.java, line=135"
"Thread-2", "1777", "ReadersWriters.java:135", "Field Read", "context=Database:1, s1"
"Thread-2", "1778", "ReadersWriters.java:136", "Line Step", "file=ReadersWriters.java, line=136"
"Thread-1", "1779", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"Thread-2", "1780", "ReadersWriters.java:136", "Field Read", "context=Database:1, s2_w"
"Thread-1", "1781", "ReadersWriters.java:151", "Field Write", "context=Database:1, w=0"
"Thread-1", "1782", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"Thread-1", "1783", "ReadersWriters.java:152", "Field Read", "context=Database:1, s1"
"Thread-1", "1784", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"Thread-1", "1785", "ReadersWriters.java:155", "Line Step", "file=ReadersWriters.java, line=155"
"Thread-1", "1786", "ReadersWriters.java:155", "Field Read", "context=Database:1, ww"
"Thread-1", "1787", "ReadersWriters.java:156", "Line Step", "file=ReadersWriters.java, line=156"
"Thread-1", "1788", "ReadersWriters.java:156", "Field Read", "context=Database:1, s2_w"
"Thread-1", "1789", "ReadersWriters.java:157", "Line Step", "file=ReadersWriters.java, line=157"
"Thread-3", "1790", "ReadersWriters.java:137", "Line Step", "file=ReadersWriters.java, line=137"
"Thread-1", "1791", "ReadersWriters.java:161", "Line Step", "file=ReadersWriters.java, line=161"
"Thread-3", "1792", "ReadersWriters.java:137", "Field Read", "context=Database:1, s1"
"Thread-1", "1793", "ReadersWriters.java:161", "Method Exit", "returner=Database:1#done_write:13, value=<void>"
"Thread-3", "1794", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-1", "1795", "ReadersWriters.java:80", "Method Returned", ""
"Thread-1", "1796", "ReadersWriters.java:75", "Line Step", "file=ReadersWriters.java, line=75"
"Thread-3", "1797", "ReadersWriters.java:138", "Field Read", "context=Database:1, ww"
"Thread-1", "1798", "ReadersWriters.java:75", "Variable Write", "context=Writer:2#run:2, i=3"
"Thread-1", "1799", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"Thread-3", "1800", "ReadersWriters.java:138", "Field Write", "context=Database:1, ww=1"
"Thread-3", "1801", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-3", "1802", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-3", "1803", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-1", "1804", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-3", "1805", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-1", "1806", "ReadersWriters.java:78", "Field Read", "context=Writer:2, d"
"Thread-3", "1807", "ReadersWriters.java:142", "Line Step", "file=ReadersWriters.java, line=142"
"Thread-1", "1808", "ReadersWriters.java:78", "Method Call", "caller=Writer:2#run:2, target=Database:1#request_write:16"
"Thread-1", "1809", "ReadersWriters.java:129", "Method Entered", ""
"Thread-1", "1810", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-3", "1811", "ReadersWriters.java:142", "Field Write", "context=Database:1, w=1"
"Thread-1", "1812", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-3", "1813", "ReadersWriters.java:143", "Line Step", "file=ReadersWriters.java, line=143"
"Thread-3", "1814", "ReadersWriters.java:143", "Field Read", "context=Database:1, s1"
"Thread-3", "1815", "ReadersWriters.java:144", "Line Step", "file=ReadersWriters.java, line=144"
"Thread-1", "1816", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-3", "1817", "ReadersWriters.java:146", "Line Step", "file=ReadersWriters.java, line=146"
"Thread-1", "1818", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-3", "1819", "ReadersWriters.java:146", "Method Exit", "returner=Database:1#request_write:12, value=<void>"
"Thread-1", "1820", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-3", "1821", "ReadersWriters.java:78", "Method Returned", ""
"Thread-3", "1822", "ReadersWriters.java:79", "Line Step", "file=ReadersWriters.java, line=79"
"Thread-1", "1823", "ReadersWriters.java:134", "Line Step", "file=ReadersWriters.java, line=134"
"Thread-3", "1824", "ReadersWriters.java:79", "Field Read", "context=Writer:4, d"
"Thread-1", "1825", "ReadersWriters.java:134", "Field Read", "context=Database:1, ww"
"Thread-3", "1826", "ReadersWriters.java:79", "Field Read", "context=Writer:4, x"
"Thread-1", "1827", "ReadersWriters.java:134", "Field Write", "context=Database:1, ww=2"
"Thread-3", "1828", "ReadersWriters.java:79", "Method Call", "caller=Writer:4#run:4, target=Database:1#write:14"
"Thread-3", "1829", "ReadersWriters.java:167", "Method Entered", ""
"Thread-3", "1830", "ReadersWriters.java:167", "Variable Write", "context=Database:1#write:14, x=1000"
"Thread-3", "1831", "ReadersWriters.java:168", "Line Step", "file=ReadersWriters.java, line=168"
"Thread-1", "1832", "ReadersWriters.java:135", "Line Step", "file=ReadersWriters.java, line=135"
"Thread-3", "1833", "ReadersWriters.java:168", "Field Read", "context=Database:1, data"
"Thread-1", "1834", "ReadersWriters.java:135", "Field Read", "context=Database:1, s1"
"Thread-3", "1835", "ReadersWriters.java:168", "Field Write", "context=Database:1, data=33332"
"Thread-1", "1836", "ReadersWriters.java:136", "Line Step", "file=ReadersWriters.java, line=136"
"Thread-3", "1837", "ReadersWriters.java:169", "Line Step", "file=ReadersWriters.java, line=169"
"Thread-1", "1838", "ReadersWriters.java:136", "Field Read", "context=Database:1, s2_w"
"Thread-3", "1839", "ReadersWriters.java:169", "Method Exit", "returner=Database:1#write:14, value=<void>"
"Thread-3", "1840", "ReadersWriters.java:79", "Method Returned", ""
"Thread-3", "1841", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-3", "1842", "ReadersWriters.java:80", "Field Read", "context=Writer:4, d"
"Thread-3", "1843", "ReadersWriters.java:80", "Method Call", "caller=Writer:4#run:4, target=Database:1#done_write:14"
"Thread-3", "1844", "ReadersWriters.java:148", "Method Entered", ""
"Thread-3", "1845", "ReadersWriters.java:150", "Line Step", "file=ReadersWriters.java, line=150"
"Thread-3", "1846", "ReadersWriters.java:150", "Field Read", "context=Database:1, s1"
"Thread-3", "1847", "ReadersWriters.java:151", "Line Step", "file=ReadersWriters.java, line=151"
"Thread-3", "1848", "ReadersWriters.java:151", "Field Write", "context=Database:1, w=0"
"Thread-3", "1849", "ReadersWriters.java:152", "Line Step", "file=ReadersWriters.java, line=152"
"Thread-3", "1850", "ReadersWriters.java:152", "Field Read", "context=Database:1, s1"
"Thread-3", "1851", "ReadersWriters.java:153", "Line Step", "file=ReadersWriters.java, line=153"
"Thread-3", "1852", "ReadersWriters.java:155", "Line Step", "file=ReadersWriters.java, line=155"
"Thread-3", "1853", "ReadersWriters.java:155", "Field Read", "context=Database:1, ww"
"Thread-3", "1854", "ReadersWriters.java:156", "Line Step", "file=ReadersWriters.java, line=156"
"Thread-3", "1855", "ReadersWriters.java:156", "Field Read", "context=Database:1, s2_w"
"Thread-3", "1856", "ReadersWriters.java:157", "Line Step", "file=ReadersWriters.java, line=157"
"Thread-2", "1857", "ReadersWriters.java:137", "Line Step", "file=ReadersWriters.java, line=137"
"Thread-3", "1858", "ReadersWriters.java:161", "Line Step", "file=ReadersWriters.java, line=161"
"Thread-2", "1859", "ReadersWriters.java:137", "Field Read", "context=Database:1, s1"
"Thread-3", "1860", "ReadersWriters.java:161", "Method Exit", "returner=Database:1#done_write:14, value=<void>"
"Thread-2", "1861", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-3", "1862", "ReadersWriters.java:80", "Method Returned", ""
"Thread-3", "1863", "ReadersWriters.java:75", "Line Step", "file=ReadersWriters.java, line=75"
"Thread-2", "1864", "ReadersWriters.java:138", "Field Read", "context=Database:1, ww"
"Thread-4", "1865", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-3", "1866", "ReadersWriters.java:75", "Variable Write", "context=Writer:4#run:4, i=3"
"Thread-3", "1867", "ReadersWriters.java:76", "Line Step", "file=ReadersWriters.java, line=76"
"Thread-2", "1868", "ReadersWriters.java:138", "Field Write", "context=Database:1, ww=1"
"Thread-4", "1869", "ReadersWriters.java:78", "Field Read", "context=Writer:5, d"
"Thread-2", "1870", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-4", "1871", "ReadersWriters.java:78", "Method Call", "caller=Writer:5#run:5, target=Database:1#request_write:17"
"Thread-4", "1872", "ReadersWriters.java:129", "Method Entered", ""
"Thread-4", "1873", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-2", "1874", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-0", "1875", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-4", "1876", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-2", "1877", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-0", "1878", "ReadersWriters.java:78", "Field Read", "context=Writer:1, d"
"Thread-2", "1879", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-0", "1880", "ReadersWriters.java:78", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:18"
"Thread-0", "1881", "ReadersWriters.java:129", "Method Entered", ""
"Thread-0", "1882", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-2", "1883", "ReadersWriters.java:142", "Line Step", "file=ReadersWriters.java, line=142"
"Thread-0", "1884", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-2", "1885", "ReadersWriters.java:142", "Field Write", "context=Database:1, w=1"
"Thread-2", "1886", "ReadersWriters.java:143", "Line Step", "file=ReadersWriters.java, line=143"
"Thread-2", "1887", "ReadersWriters.java:143", "Field Read", "context=Database:1, s1"
"Thread-2", "1888", "ReadersWriters.java:144", "Line Step", "file=ReadersWriters.java, line=144"
"Thread-4", "1889", "ReadersWriters.java:132", "Line Step", "file=ReadersWriters.java, line=132"
"Thread-2", "1890", "ReadersWriters.java:146", "Line Step", "file=ReadersWriters.java, line=146"
"Thread-4", "1891", "ReadersWriters.java:132", "Field Read", "context=Database:1, r"
"Thread-2", "1892", "ReadersWriters.java:146", "Method Exit", "returner=Database:1#request_write:15, value=<void>"
"Thread-4", "1893", "ReadersWriters.java:132", "Field Read", "context=Database:1, w"
"Thread-2", "1894", "ReadersWriters.java:78", "Method Returned", ""
"Thread-2", "1895", "ReadersWriters.java:79", "Line Step", "file=ReadersWriters.java, line=79"
"Thread-4", "1896", "ReadersWriters.java:134", "Line Step", "file=ReadersWriters.java, line=134"
"Thread-2", "1897", "ReadersWriters.java:79", "Field Read", "context=Writer:3, d"
"Thread-4", "1898", "ReadersWriters.java:134", "Field Read", "context=Database:1, ww"
"Thread-2", "1899", "ReadersWriters.java:79", "Field Read", "context=Writer:3, x"
"Thread-4", "1900", "ReadersWriters.java:134", "Field Write", "context=Database:1, ww=2"
"Thread-2", "1901", "ReadersWriters.java:79", "Method Call", "caller=Writer:3#run:3, target=Database:1#write:15"
"Thread-2", "1902", "ReadersWriters.java:167", "Method Entered", ""
"Thread-2", "1903", "ReadersWriters.java:167", "Variable Write", "context=Database:1#write:15, x=100"
"Thread-2", "1904", "ReadersWriters.java:168", "Line Step", "file=ReadersWriters.java, line=168"
"Thread-4", "1905", "ReadersWriters.java:135", "Line Step", "file=ReadersWriters.java, line=135"
"Thread-2", "1906", "ReadersWriters.java:168", "Field Read", "context=Database:1, data"
"Thread-4", "1907", "ReadersWriters.java:135", "Field Read", "context=Database:1, s1"
"Thread-2", "1908", "ReadersWriters.java:168", "Field Write", "context=Database:1, data=33432"
"Thread-4", "1909", "ReadersWriters.java:136", "Line Step", "file=ReadersWriters.java, line=136"
"Thread-2", "1910", "ReadersWriters.java:169", "Line Step", "file=ReadersWriters.java, line=169"
